1)  a, an indefinite article	1.	a, belirsiz bir makale	
		 	 	
				
2)	abandon v.	2.	v terk.	
		 	 	
				
3)	abandoned adj.	3.	Terk edilmiş sıf.	
		 	 	
				
4)	ability n.	4.	yetenek n.	
		 	 	
				
5)	able adj.	5.	mümkün sıf.	
		 	 	
				
6)	unable adj.	6.	yapamaz sıf.	
		 	 	
				
7)	about adv., prep.	7.	hakkında adv., hazırlık.	
		 	 	
				
8)	above prep., adv.	8.	prep üstünde., adv.	
		 	 	
				
9)	abroad adv.	9.	Yurt dışında adv.	
		 	 	
			
10) absence n.	10.	yokluğu n.	
1351)	gear n.	1351. Dişli n.	
		 	
			
1352)	general adj.	1352. Genel sıf.	
		 	
			
1353)	generally adv.	1353. Genellikle adv.	
		 	
			
1354)	in general	1354. Genel olarak	
		 	
			
1355)	generate v.	1355. v oluşturur.	
		 	
			
1356)	generation n.	1356. nesil n.	
		 	
			
1357)	generous adj.	1357. Cömert sıf.	
		 	
			
1358)	generously adv.	1358. cömertçe adv.	
		 	
			
1359)	gentle adj.	1359. Nazik sıf.	
		 	
			
1360)	gently adv.	1360. nazikçe adv.	
		 	
			
1361)	gentleman n.	1361. beyefendi n.	
		 	
			
1362)	genuine adj.	1362. hakiki sıf.	
		 	
			
1363)	genuinely adv.	1363. gerçekten adv.	
		 	
			
1364)	geography n.	1364. coğrafya n.	
		 	
			
1365)	get v.	1365. v olsun.	
		 	
			


1366)	get on	1366. bin	
		 	
			
1367)	get off	1367. inmek	
		 	
			
1368)	giant n., adj.	1368. Dev n., sıf.	
		 	
			
1369)	gift n.	1369. hediye n.	
		 	
			
1370)	girl n.	1370. Kız n.	
		 	
			
1371)	girlfriend n.	1371. kız n.	
		 	
			
1372)	give v.	1372. v verin.	
		 	
			
1373)	give sth away	1373. uzak fiil vermek	
		 	
			
1374)	give sth out	1374. sth vermek	
		 	
			
1375)	give (sth) up	1375. vermek (STH) yukarı	
		 	
			
1376)	glad adj.	1376. mutlu sıf.	
		 	
			
1377)	glass n.	1377. Cam n.	
		 	
			
1378)	glasses n.	1378. n gözlük.	
		 	
			
1379)	global adj.	1379. Küresel sıf.	
		 	
			
1380)	glove n.	1380. n eldiven.	
		 	
			
1381)	glue n., v.	1381. tutkal n., v.	
		 	
			
1382)	gm abbr.  gram	1382. gm kısalt.  gram	
		 	
			
1383)	go v.	1383. v gidin.	
		 	
			
1384)	go down	1384. aşağı in	
		 	
			
1385)	go up	1385. kadar gitmek	
		 	
			
1386)	be going to	1386. gidiyor	
		 	
			
1387)	goal n.	1387. Gol n.	
		 	
			
1388)	god n.	1388. Tanrı n.	
		 	
			
1389)	gold n., adj.	1389. Altın n., sıf.	
		 	
			
1390)	good adj., n.	1390. İyi adj., n.	
		 	
			
1391)	good at	1391. iyi	
		 	
			
 

1392)	good for	1392. iyi	
		 	
			
1393)	goodbye exclamation, n.	1393. ünlem, n elveda.	
		 	
			
1394)	goods n.	1394. mal n.	
		 	
			
1395)	govern v.	1395. v düzenler.	
		 	
			
1396)	government n.	1396. Hükümet n.	
		 	
			
1397)	governor n.	1397. Vali n.	
		 	
			
1398)	grab v.	1398. v yakala.	
		 	
			
1399)	grade n., v.	1399. sınıf n., v.	
		 	
			
1400)	gradual adj.	1400. kademeli sıf.	
		 	
			
1401)	gradually adv.	1401. yavaş yavaş adv.	
		 	
			
1402)	grain n.	1402. Tahıl n.	
		 	
			
1403)	gram (BrE also gramme) n.	1403. Gram (BRE da gramme)	
(abbr. g, gm)	 	
 	n. (kısalt. g, gm)	
		 	
			
1404)	grammar n.	1404. dilbilgisi n.	
		 	
			
1405)	grand adj.	1405. Büyük sıf.	
		 	
			
1406)	grandchild n.	1406. enaltöge n.	
		 	
			
1407)	granddaughter n.	1407. Torunum n.	
		 	
			
1408)	grandfather n.	1408. dede n.	
		 	
			
1409)	grandmother n.	1409. büyükanne n.	
		 	
			
1410)	grandparent n.	1410. büyükbaba n.	
		 	
			
1411)	grandson n.	1411. torunu n.	
		 	
			
1412)	grant v., n.	1412. v verin., n.	
		 	
			
1413)	grass n.	1413. Çim n.	
		 	
			
1414)	grateful adj.	1414. minnettar sıf.	
		 	
			
1415)	grave n., adj.	1415. Mezar n., sıf.	
		 	
			
1416)	gray (NAmE)  grey	1416. gri (name)  gri	
		 	
			
1417)	great adj.	1417. Büyük sıf.	
		 	
			
 

1418)	greatly adv.	1418. büyük adv.	
		 	
			
1419)	green adj., n.	1419. Yeşil adj., n.	
		 	
			
1420)	grey (BrE) (NAmE usually	1420. gri (BRE) (adı genellikle	
gray) adj., n.	 	
 	gri) adj., n.	
		 	
			
1421)	grocery (NAmE usually	1421. bakkal (adı genellikle bak	
grocery store) n.	 	
 	kal) n.	
		 	
			
1422)	groceries n.	1422. bakkaliye n.	
		 	
			
1423)	ground n.	1423. Zemin n.	
		 	
			
1424)	group n.	1424. grup n.	
		 	
			
1425)	grow v.	1425. v büyür.	
		 	
			
1426)	grow up	1426. büyü	
		 	
			
1427)	growth n.	1427. Büyüme n.	
		 	
			
1428)	guarantee n., v.	1428. n garanti., v.	
		 	
			
1429)	guard n., v.	1429. bekçi n., v.	
		 	
			
1430)	guess v., n.	1430. v sanırım., n.	
		 	
			
1431)	guest n.	1431. konuk n.	
		 	
			
1432)	guide n., v.	1432. n rehberlik., v.	
		 	
			
1433)	guilty adj.	1433. suçlu adj.	
		 	
			
1434)	gun n.	1434. Silah n.	
		 	
			
1435)	guy n.	1435. Adam n.	
		 	
			
1436)	habit n.	1436. alışkanlık n.	
		 	
			
1437)	hair n.	1437. Saç n.	
		 	
			
1438)	hairdresser n.	1438. kuaför n.	
		 	
			
1439)	half n., det., pron., adv.	1439. Yarım n., det., zam., adv.	
		 	
			
1440)	hall n.	1440. Salon n.	
		 	
			
1441)	hammer n.	1441. çekiç n.	
		 	
			
1442)	hand n., v.	1442. El n., v.	
		 	
			


1443)	handle v., n.	1443. v anlaştım., n.	
		 	
			
1444)	hang v.	1444. v asmak.	
		 	
			
1445)	happen v.	1445. v olur.	
		 	
			
1446)	happiness n.	1446. mutluluk n.	
		 	
			
1447)	unhappiness n.	1447. mutsuzluk n.	
		 	
			
1448)	happy adj.	1448. mutlu sıf.	
		 	
			
1449)	happily adv.	1449. mutlu adv.	
		 	
			
1450)	unhappy adj.	1450. mutsuz sıf.	
		 	
			
1451)	hard adj., adv.	1451. Sert adj., adv.	
		 	
			
1452)	hardly adv.	1452. pek adv.	
		 	
			
1453)	harm n., v.	1453. zarar n., v.	
		 	
			
1454)	harmful adj.	1454. Zararlı sıf.	
		 	
			
1455)	harmless adj.	1455. zararsız sıf.	
		 	
			
1456)	hat n.	1456. şapka n.	
		 	
			
1457)	hate v., n.	1457. v nefret., n.	
		 	
			
1458)	hatred n.	1458. kin n.	
		 	
			
1459)	have v., auxiliary v.	1459. v var., yardımcı v.	
		 	
			
1460)	have to modal v.	1460. v modal var.	
		 	
			
1461)	he pron.	1461. diye zam.	
		 	
			
1462)	head n., v.	1462. Baş n., v.	
		 	
			
1463)	headache n.	1463. Baş ağrısı n.	
		 	
			
1464)	heal v.	1464. v iyileşir.	
		 	
			
1465)	health n.	1465. Sağlık n.	
		 	
			
1466)	healthy adj.	1466. Sağlıklı sıf.	
		 	
			
1467)	hear v.	1467. v duyuyorum.	
		 	
			
1468)	hearing n.	1468. n işitme.	
		 	
			


1469)	heart n.	1469. Kalp n.	
		 	
			
1470)	heat n., v.	1470. Isı n., v.	
		 	
			
1471)	heating n.	1471. Isıtma n.	
		 	
			
1472)	heaven n.	1472. cennet n.	
		 	
			
1473)	heavy adj.	1473. Ağır sıf.	
		 	
			
1474)	heavily adv.	1474. ağır adv.	
		 	
			
1475)	heel n.	1475. topuk n.	
		 	
			
1476)	height n.	1476. Yükseklik n.	
		 	
			
1477)	hell n.	1477. cehennem n.	
		 	
			
1478)	hello exclamation, n.	1478. merhaba ünlem, n.	
		 	
			
1479)	help v., n.	1479. v yardımcı olur. n.	
		 	
			
1480)	helpful adj.	1480. yararlı sıf.	
		 	
			
1481)	hence adv.	1481. dolayısıyla adv.	
		 	
			
1482)	her pron., det.	1482. Onun zam., det.	
		 	
			
1483)	hers pron.	1483. hers zam.	
		 	
			
1484)	here adv.	1484. Burada adv.	
		 	
			
1485)	hero n.	1485. kahraman n.	
		 	
			
1486)	herself pron.	1486. kendini zam.	
		 	
			
1487)	hesitate v.	1487. v tereddüt.	
		 	
			
1488)	hi exclamation	1488. merhaba ünlem	
		 	
			
1489)	hide v.	1489. v gizleyebilirsiniz.	
		 	
			
1490)	high adj., adv.	1490. yüksek adj., adv.	
		 	
			
1491)	highly adv.	1491. Çok adv.	
		 	
			
1492)	highlight v., n.	1492. v vurgulayın., n.	
		 	
			
1493)	highway n. (especially NAmE)	1493. otoyol n. (özellikle isim)	
		 	
			
1494)	hill n.	1494. tepe n.	
		 	
			


1495)	him pron.	1495. Onu zam.	
		 	
			
1496)	himself pron.	1496. kendisi zam.	
		 	
			
1497)	hip n.	1497. Kalça n.	
		 	
			
1498)	hire v., n.	1498. v kiralamak., n.	
		 	
			
1499)	his det., pron.	1499. Onun det., zam.	
		 	
			
1500)	historical adj.	1500. Tarihsel sıf.	
		 	
			
1501)	history n.	1501. Tarih n.	
		 	
			
1502)	hit v., n.	1502. v çarptı., n.	
		 	
			
1503)	hobby n.	1503. hobi n.	
		 	
			
1504)	hold v., n.	1504. v tutun., n.	
		 	
			
1505)	hole n.	1505. Delik n.	
		 	
			
1506)	holiday n.	1506. Tatil n.	
		 	
			
1507)	hollow adj.	1507. içi boş sıf.	
		 	
			
1508)	holy adj.	1508. Kutsal sıf.	
		 	
			
1509)	home n., adv..	1509. Ev n., adv ..	
		 	
			
1510)	homework n.	1510. ödev n.	
		 	
			
1511)	honest adj.	1511. Dürüst sıf.	
		 	
			
1512)	honestly adv.	1512. dürüst adv.	
		 	
			
1513)	honour (BrE) (NAmE honor)	1513. Onur (BRE) (isim onur)	
n.		 	
 		n.	
		 	
			
1514)	in honour/honor of	1514. onur / onuruna	
		 	
			
1515)	hook n.	1515. Kanca n.	
		 	
			
1516)	hope v., n.	1516. v umuyoruz., n.	
		 	
			
1517)	horizontal adj.	1517. Yatay sıf.	
		 	
			
1518)	horn n.	1518. Korna n.	
		 	
			
1519)	horror n.	1519. korku n.	
		 	
			
1520)	horse n.	1520. At n.	
		 	
			


1521)	hospital n.	1521. Hastane n.	
		 	
			
1522)	host n., v.	1522. n	
		 	
		ev sahipliği yapmaktadır., v.	
			
1523)	hot adj.	1523. Sıcak sıf.	
		 	
			
1524)	hotel n.	1524. Otelin n.	
		 	
			
1525)	hour n.	1525. saat n.	
		 	
			
1526)	house n.	1526. Evin n.	
		 	
			
1527)	housing n.	1527. konut n.	
		 	
			
1528)	household n., adj.	1528. Ev n., sıf.	
		 	
			
1529)	how adv.	1529. nasıl adv.	
		 	
			
1530)	however adv.	1530. Ancak adv.	
		 	
			
1531)	huge adj.	1531. Büyük sıf.	
		 	
			
1532)	human adj., n.	1532. İnsan adj., n.	
		 	
			
1533)	humorous adj.	1533. mizahi sıf.	
		 	
			
1534)	humour (BrE) (NAmE humor)	1534. humor (BRE) (isim mizah	
n.		 	
 		) n.	
		 	
			
1535)	hungry adj.	1535. aç sıf.	
		 	
			
1536)	hunt v.	1536. avı v.	
		 	
			
1537)	hunting n.	1537. n avcılık.	
		 	
			
1538)	hurry v., n.	1538. v acele., n.	
		 	
			
1539)	in a hurry	1539. acele	
		 	
			
1540)	hurt v.	1540. v zarar.	
		 	
			
1541)	husband n.	1541. koca n.	
		 	
			
1542)	I pron.	1542. Ben zam.	
		 	
			
1543)	ice n.	1543. Buz n.	
		 	
			
1544)	ice cream n.	1544. dondurma n.	
		 	
			
1545)	idea n.	1545. Fikir n.	
		 	
			


1546)	ideal adj., n.	1546. İdeal adj., n.	
		 	
			
1547)	ideally adv.	1547. ideal adv.	
		 	
			
1548)	identify v.	1548. v belirlemek.	
		 	
			
1549)	identity n.	1549. Kimlik n.	
		 	
			
1550)	i.e. abbr.	1550. yani kısalt.	
		 	
			
1551)	if conj.	1551. conj eğer.	
		 	
			
1552)	ignore v.	1552. v görmezden.	
		 	
			
1553)	ill adj. (especially BrE)	1553. hasta sıf. (özellikle BRE)	
		 	
			
1554)	illegal adj.	1554. Yasadışı sıf.	
		 	
			
1555)	illegally adv.	1555. yasadışı adv.	
		 	
			
1556)	illness n.	1556. hastalık n.	
		 	
			
1557)	illustrate v.	1557. v göstermektedir.	
		 	
			
1558)	image n.	1558. Görüntü n.	
		 	
			
1559)	imaginary adj.	1559. Hayali sıf.	
		 	
			
1560)	imagination n.	1560. hayal n.	
		 	
			
1561)	imagine v.	1561. v düşünün.	
		 	
			
1562)	immediate adj.	1562. acil sıf.	
		 	
			
1563)	immediately adv.	1563. Hemen adv.	
		 	
			
1564)	immoral adj.	1564. ahlaksız sıf.	
		 	
			
1565)	impact n.	1565. darbe n.	
		 	
			
1566)	impatient adj.	1566. sabırsız sıf.	
		 	
			
1567)	impatiently adv.	1567. sabırsızlıkla adv.	
		 	
			
1568)	implication n.	1568. ima n.	
		 	
			
1569)	imply v.	1569. v ima.	
		 	
			
1570)	import n., v.	1570. ithalat n., v.	
		 	
			
1571)	importance n.	1571. önemi n.	
		 	
			


1572)	important adj.	1572. Önemli sıf.	
		 	
			
1573)	importantly adv.	1573. önemlisi adv.	
		 	
			
1574)	unimportant adj.	1574. önemsiz sıf.	
		 	
			
1575)	impose v.	1575. v empoze.	
		 	
			
1576)	impossible adj.	1576. imkansız sıf.	
		 	
			
1577)	impress v.	1577. v etkilemek.	
		 	
			
1578)	impressed adj.	1578. etkilendim sıf.	
		 	
			
1579)	impression n.	1579. izlenim n.	
		 	
			
1580)	impressive adj.	1580. Etkileyici sıf.	
		 	
			
1581)	improve v.	1581. v geliştirmek.	
		 	
			
1582)	improvement n.	1582. iyileştirme n.	
		 	
			
1583)	in prep., adv.	1583. prep., adv.	
		 	
			
1584)	inability n.	1584. yetersizlik n.	
		 	
			
1585)	inch n.	1585. n inç.	
		 	
			
1586)	incident n.	1586. Olay n.	
		 	
			
1587)	include v.	1587. v bulunmaktadır.	
		 	
			
1588)	including prep.	1588. hazırlık dahil.	
		 	
			
1589)	income n.	1589. Gelir n.	
		 	
			
1590)	increase v., n.	1590. v artırmak., n.	
		 	
			
1591)	increasingly adv.	1591. giderek adv.	
		 	
			
1592)	indeed adv.	1592. Gerçekten adv.	
		 	
			
1593)	independence n.	1593. bağımsızlık n.	
		 	
			
1594)	independent adj.	1594. Bağımsız sıf.	
		 	
			
1595)	independently adv.	1595. bağımsız adv.	
		 	
			
1596)	index n.	1596. n endeksi.	
		 	
			
1597)	indicate v.	1597. v göstermektedir.	
		 	
			


1598)	indication n.	1598. gösterge n.	
		 	
			
1599)	indirect adj.	1599. dolaylı sıf.	
		 	
			
1600)	indirectly adv.	1600. dolaylı adv.	
		 	
			
1601)	individual adj., n.	1601. Bireysel adj., n.	
		 	
			
1602)	indoors adv.	1602. kapalı zarf.	
		 	
			
1603)	indoor adj.	1603. Kapalı sıf.	
		 	
			
1604)	industrial adj.	1604. Endüstriyel sıf.	
		 	
			
1605)	industry n.	1605. sanayi n.	
		 	
			
1606)	inevitable adj.	1606. kaçınılmaz sıf.	
		 	
			
1607)	inevitably adv.	1607. kaçınılmaz adv.	
		 	
			
1608)	infect v.	1608. v bulaştırmak.	
		 	
			
1609)	infected adj.	1609. Enfekte sıf.	
		 	
			
1610)	infection n.	1610. Enfeksiyon n.	
		 	
			
1611)	infectious adj.	1611. bulaşıcı sıf.	
		 	
			
1612)	influence n., v.	1612. etkisi n., v.	
		 	
			
1613)	inform v.	1613. v bilgilendirmek.	
		 	
			
1614)	informal adj.	1614. gayri sıf.	
		 	
			
1615)	information n.	1615. bilgi n.	
		 	
			
1616)	ingredient n.	1616. madde n.	
		 	
			
1617)	initial adj., n.	1617. İlk adj., n.	
		 	
			
1618)	initially adv.	1618. Başlangıçta adv.	
		 	
			
1619)	initiative n.	1619. girişim n.	
		 	
			
1620)	injure v.	1620. v zarar.	
		 	
			
1621)	injured adj.	1621. Yaralı sıf.	
		 	
			
1622)	injury n.	1622. yaralanma n.	
		 	
			
1623)	ink n.	1623. Mürekkep n.	
		 	
			


1624)	inner adj.	1624. İç sıf.	
		 	
			
1625)	innocent adj.	1625. Masum sıf.	
		 	
			
1626)	inquiry  enquiry	1626. soruşturma  soruşturma	
		 	
			
1627)	insect n.	1627. Böcek n.	
		 	
			
1628)	insert v.	1628. v yerleştirin.	
		 	
			
1629)	inside prep., adv., n., adj.	1629. prep içinde., adv., n., sıf.	
		 	
			
1630)	insist (on) v.	1630. v (on) ısrar ediyor.	
		 	
			
1631)	install v.	1631. v yükleyin.	
		 	
			
1632)	instance n.	1632. örnek: n.	
		 	
			
1633)	for instance	1633. Mesela	
		 	
			
1634)	instead adv.	1634. Bunun yerine adv.	
		 	
			
1635)	instead of	1635. yerine	
		 	
			
1636)	institute n.	1636. Enstitü n.	
		 	
			
1637)	institution n.	1637. Kurum n.	
		 	
			
1638)	instruction n.	1638. talimat n.	
		 	
			
1639)	instrument n.	1639. Alet n.	
		 	
			
1640)	insult v., n.	1640. hakaret v. n.	
		 	
			
1641)	insulting adj.	1641. hakaret sıf.	
		 	
			
1642)	insurance n.	1642. Sigorta n.	
		 	
			
1643)	intelligence n.	1643. istihbarat n.	
		 	
			
1644)	intelligent adj.	1644. Akıllı sıf.	
		 	
			
1645)	intend v.	1645. v niyetinde.	
		 	
			
1646)	intended adj.	1646. amaçlanan sıf.	
		 	
			
1647)	intention n.	1647. niyeti n.	
		 	
			
1648)	interest n., v.	1648. Faiz n., v.	
		 	
			
1649)	interesting adj.	1649. ilginç sıf.	
		 	
			
 

1650)	interested adj.	1650. ilgilenen sıf.	
		 	
			
1651)	interior n., adj.	1651. İç n., sıf.	
		 	
			
1652)	internal adj.	1652. İç sıf.	
		 	
			
1653)	international adj.	1653. Uluslararası sıf.	
		 	
			
1654)	Internet n.	1654. İnternet n.	
		 	
			
1655)	interpret v.	1655. v yorumlamak.	
		 	
			
1656)	interpretation n.	1656. yorumlama n.	
		 	
			
1657)	interrupt v.	1657. v kesme.	
		 	
			
1658)	interruption n.	1658. kesinti n.	
		 	
			
1659)	interval n.	1659. aralık n.	
		 	
			
1660)	interview n., v.	1660. Görüşme n., v.	
		 	
			
1661)	into prep.	1661. hazırlık içine.	
		 	
			
1662)	introduce v.	1662. v tanıtmak.	
		 	
			
1663)	introduction n.	1663. tanıtım n.	
		 	
			
1664)	invent v.	1664. v icat.	
		 	
			
1665)	invention n.	1665. Buluş n.	
		 	
			
1666)	invest v.	1666. v yatırım.	
		 	
			
1667)	investigate v.	1667. v araştırmak.	
		 	
			
1668)	investigation n.	1668. Soruşturma n.	
		 	
			
1669)	investment n.	1669. yatırım n.	
		 	
			
1670)	invitation n.	1670. davetiye n.	
		 	
			
1671)	invite v.	1671. v davet ediyoruz.	
		 	
			
1672)	involve v.	1672. v içerir.	
		 	
			
1673)	involved in	1673. dahil	
		 	
			
1674)	involvement n.	1674. tutulum n.	
		 	
			
1675)	iron n., v.	1675. Demir n., v.	
		 	
			


1676)	irritate v.	1676. v tahriş.	
		 	
			
1677)	irritating adj.	1677. rahatsız edici sıf.	
		 	
			
1678)	irritated adj.	1678. tahriş sıf.	
		 	
			
1679)	-ish suffix	1679. imsi eki	
		 	
			
1680)	island n.	1680. Ada n.	
		 	
			
1681)	issue n., v.	1681. Sorun n., v.	
		 	
			
1682)	it pron., det.	1682. o zam., det.	
		 	
			
1683)	its det.	1683. onun det.	
		 	
			
1684)	item n.	1684. öğe n.	
		 	
			
1685)	itself pron.	1685. kendisi zam.	
		 	
			
1686)	jacket n.	1686. ceket n.	
		 	
			
1687)	jam n.	1687. reçel n.	
		 	
			
1688)	January n. (abbr. Jan.)	1688. Ocak n. (Kısalt. Ocak)	
		 	
			
1689)	jealous adj.	1689. Kıskanç sıf.	
		 	
			
1690)	jeans n.	1690. kot n.	
		 	
			
1691)	jelly n.	1691. jöle n.	
		 	
			
1692)	jewellery (BrE) (NAmE	1692. takı (BRE) (isim takı) n.	
jewelry) n.	 	
 		
			
1693)	job n.	1693. iş n.	
		 	
			
1694)	join v.	1694. v katılın.	
		 	
			
1695)	joint adj., n.	1695. Ortak adj., n.	
		 	
			
1696)	jointly adv.	1696. ortaklaşa adv.	
		 	
			
1697)	joke n., v.	1697. şaka n., v.	
		 	
			
1698)	journalist n.	1698. Gazeteci n.	
		 	
			
1699)	journey n.	1699. yolculuk n.	
		 	
			
1700)	joy n.	1700. sevinç n.	
		 	
			
1701)	judge n., v.	1701. Hakim n., v.	
		 	
			


1702)	judgement (also judgment	1702. yargı n (özellikle isim de	
especially in NAmE) n.	 	
 	karar).	
		 	

1703)	juice n.	1703. meyve suyu n.	
		 	
			
1704)	July n. (abbr. Jul.)	1704. Temmuz n. (Kısalt. Tem	
		 	
		muz)	
			
1705)	jump v., n.	1705. v atlamak., n.	
		 	
			
1706)	June n. (abbr. Jun.)	1706. Haziran n. (Kısalt. Hazira	
		 	
		n)	
			
1707)	junior adj., n.	1707. genç adj., n.	
		 	
			
1708)	just adv.	1708. Sadece adv.	
		 	
			
1709)	justice n.	1709. adalet n.	
		 	
			
1710)	justify v.	1710. v haklı.	
		 	
			
1711)	justified adj.	1711. haklı sıf.	
		 	
			
1712)	k abbr.  kilometre	1712. k kısalt.  kilometre	
		 	
			
1713)	keen adj.	1713. keskin sıf.	
		 	
			
1714)	keen on	1714. düşkün	
		 	
			
1715)	keep v.	1715. v tutun.	
		 	
			
1716)	key n., adj.	1716. Anahtar n., sıf.	
		 	
			
1717)	keyboard n.	1717. Klavye n.	
		 	
			
1718)	kick v., n.	1718. v tekme., n.	
		 	
			
1719)	kid n.	1719. çocuk n.	
		 	
			
1720)	kill v.	1720. v öldürür.	
		 	
			
1721)	killing n.	1721. n öldürme.	
		 	
			
1722)	kilogram (BrE also	1722. kilogram (BRE	
kilogramme) (also kilo) n. (abbr. kg)	 	
 	ayrıca kilogram) (ayrıca kilo)	
		 	
		n. (kısalt. kg)	
			
1723)	kilometre (BrE) (NAmE	1723. kilometre (BRE) (isim kil	
kilometer) n. (abbr. k, km)	 	
 	ometre) n. (kısalt. k km)	
		 	
			
1724)	kind n., adj.	1724. nazik n., sıf.	
		 	
			
1725)	kindly adv.	1725. nazik adv.	
		 	
  

1726)	unkind adj.	1726. kaba sıf.	
		 	
			
1727)	kindness n.	1727. iyilik n.	
		 	
			
1728)	king n.	1728. Kral n.	
		 	
			
1729)	kiss v., n.	1729. v öpüyorum., n.	
		 	
			
1730)	kitchen n.	1730. Mutfak n.	
		 	
			
1731)	km abbr.  kilometre	1731. km kısalt.  kilometre	
		 	
			
1732)	knee n.	1732. Diz n.	
		 	
			
1733)	knife n.	1733. Bıçak n.	
		 	
			
1734)	knit v.	1734. örme h.	
		 	
			
1735)	knitted adj.	1735. örme sıf.	
		 	
			
1736)	knitting n.	1736. örgü n.	
		 	
			
1737)	knock v., n.	1737. v vurmak., n.	
		 	
			
1738)	knot n.	1738. düğüm n.	
		 	
			
1739)	know v.	1739. v biliyorum.	
		 	
			
1740)	unknown adj.	1740. Bilinmeyen sıf.	
		 	
			
1741)	well known adj.	1741. de adj da bilinir.	
		 	
			
1742)	knowledge n.	1742. Bilgi n.	
		 	
			
1743)	l abbr.  litre	1743. l kısalt.  litre	
		 	
			
1744)	label n., v.	1744. Etiket n., v.	
		 	
			
1745)	laboratory, lab n.	1745. laboratuvar,	
		 	
		laboratuvar n.	
			
1746)	labour (BrE) (NAmE labor) n.	1746. emek (BRE) (isim emek)	
		 	
		n.	
			
1747)	lack n., v.	1747. eksikliği n., v.	
		 	
			
1748)	lacking adj.	1748. eksik adj.	
		 	
			
1749)	lady n.	1749. bayan n.	
		 	
			
1750)	lake n.	1750. Göl n.	
		 	
			
1751)	lamp n.	1751. Lamba n.	
		 	
			
  

1752)	land n., v.	1752. Arazi n., v.	
		 	
			
1753)	landscape n.	1753. peyzaj n.	
		 	
			
1754)	lane n.	1754. şerit n.	
		 	
			
1755)	language n.	1755. dil n.	
		 	
			
1756)	large adj.	1756. Büyük sıf.	
		 	
			
1757)	largely adv.	1757. büyük ölçüde adv.	
		 	
			
1758)	last det., adv., n., v.	1758. Son det., adv., n., v.	
		 	
			
1759)	late adj., adv.	1759. Geç adj., adv.	
		 	
			
1760)	later adv., adj.	1760. Daha sonra adv., sıf.	
		 	
			
1761)	latest adj., n.	1761. En son sıf., n.	
		 	
			
1762)	latter adj., n.	1762. İkinci adj., n.	
		 	
			
1763)	laugh v., n.	1763. v gülmek., n.	
		 	
			
1764)	launch v., n.	1764. v başlatın., n.	
		 	
			
1765)	law n.	1765. Yasa n.	
		 	
			
1766)	lawyer n.	1766. Avukat n.	
		 	
			
1767)	lay v.	1767. v yatıyordu.	
		 	
			
1768)	layer n.	1768. tabaka n.	
		 	
			
1769)	lazy adj.	1769. Tembel sıf.	
		 	
			
1770)	lead /li:d/ v., n.	1770. Kurşun / li: d. / h, n.	
		 	
			
1771)	leading adj.	1771. lider sıf.	
		 	
			
1772)	leader n.	1772. lider n.	
		 	
			
1773)	leaf n.	1773. Yaprak n.	
		 	
			
1774)	league n.	1774. lig n.	
		 	
			
1775)	lean v.	1775. yalın v.	
		 	
			
1776)	learn v.	1776. v öğrenir.	
		 	
			
1777)	least det., pron., adv.	1777. En az det., zam., adv.	
		 	
			


1778)	at least	1778. en azından	
		 	
			
1779)	leather n.	1779. deri n.	
		 	
			
1780)	leave v.	1780. v bırakın.	
		 	
			
1781)	leave out	1781. ayrıl	
		 	
			
1782)	lecture n.	1782. ders n.	
		 	
			
1783)	left adj., adv., n.	1783. Sol adj., adv., n.	
		 	
			
1784)	leg n.	1784. bacak n.	
		 	
			
1785)	legal adj.	1785. Yasal sıf.	
		 	
			
1786)	legally adv.	1786. yasal adv.	
		 	
			
1787)	lemon n.	1787. limon n.	
		 	
			
1788)	lend v.	1788. v katmaktadır.	
		 	
			
1789)	length n.	1789. uzunluk n.	
		 	
			
1790)	less det., pron., adv.	1790. daha az det., zam., adv.	
		 	
			
1791)	lesson n.	1791. ders n.	
		 	
			
1792)	let v.	1792. v edelim.	
		 	
			
1793)	letter n.	1793. mektup n.	
		 	
			
1794)	level n., adj.	1794. seviye n., sıf.	
		 	
			
1795)	library n.	1795. kütüphane n.	
		 	
			
1796)	licence (BrE) (NAmE license)	1796. lisans (BRE) (isim lisansı)	
n.		 	
 		n.	
		 	
			
1797)	license v.	1797. Lisans v.	
		 	
			
1798)	lid n.	1798. Kapak n.	
		 	
			
1799)	lie v., n.	1799. v yalan., n.	
		 	
			
1800)	life n.	1800. hayat n.	
		 	
			
1801)	lift v., n.	1801. v kaldırın., n.	
		 	
			
1802)	light n., adj., v.	1802. Hafif n., adj., v.	
		 	
			
1803)	lightly adv.	1803. hafifçe adv.	
		 	
			


1804)	like prep., v., conj.	1804. prep gibi., v., conj.	
		 	
			
1805)	unlike prep., adj.	1805. prep benzemez., sıf.	
		 	
			
1806)	likely adj., adv.	1806. muhtemel adj., adv.	
		 	
			
1807)	unlikely adj.	1807. olası sıf.	
		 	
			
1808)	limit n., v.	1808. n sınırlamak., v.	
		 	
			
1809)	limited adj.	1809. Sınırlı sıf.	
		 	
			
1810)	line n.	1810. hat n.	
		 	
			
1811)	link n., v.	1811. Bağlantı n., v.	
		 	
			
1812)	lip n.	1812. n dudak.	
		 	
			
1813)	liquid n., adj.	1813. Sıvı n., sıf.	
		 	
			
1814)	list n., v.	1814. Liste n., v.	
		 	
			
1815)	listen (to) v.	1815. (to) v dinleyin.	
		 	
